date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:47:43	123/123	---M--	200	added ('OK')	text/plain	date:Thu,%2026%20Oct%202017%2011:07:20%20GMT	https://www.thenestcomfortpg.com/robots.txt		(from )
17:47:43	31497/31497	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Mar%202023%2012:17:43%20GMT	https://www.thenestcomfortpg.com/	C:/My%20Web%20Sites/thenestcomfortpg/www.thenestcomfortpg.com/index.html	(from )
17:47:43	18498/18498	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Mar%202023%2012:17:43%20GMT	https://www.thenestcomfortpg.com/index.html	C:/My%20Web%20Sites/thenestcomfortpg/www.thenestcomfortpg.com/index-2.html	(from https://www.thenestcomfortpg.com/)
17:47:43	857/857	---M--	200	added ('OK')	image/x-icon	date:Thu,%2014%20Dec%202017%2010:43:30%20GMT	https://www.thenestcomfortpg.com/favicon.ico	C:/My%20Web%20Sites/thenestcomfortpg/www.thenestcomfortpg.com/favicon.ico	(from https://www.thenestcomfortpg.com/)
17:47:43	121200/121200	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:03:59%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	C:/My%20Web%20Sites/thenestcomfortpg/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	(from https://www.thenestcomfortpg.com/)
17:47:44	93107/93107	---M-Z	200	added ('OK')	application/javascript	etag:%22f168924cc33d21:0%22	https://ajax.aspnetcdn.com/ajax/jquery/jquery-1.10.2.min.js	C:/My%20Web%20Sites/thenestcomfortpg/ajax.aspnetcdn.com/ajax/jquery/jquery-1.10.2.min.js	(from https://www.thenestcomfortpg.com/)
17:47:44	25558/25558	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Mar%202023%2012:17:44%20GMT	https://www.thenestcomfortpg.com/about-us	C:/My%20Web%20Sites/thenestcomfortpg/www.thenestcomfortpg.com/about-us.html	(from https://www.thenestcomfortpg.com/)
17:47:44	30110/30110	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Mar%202023%2012:17:44%20GMT	https://www.thenestcomfortpg.com/amenities	C:/My%20Web%20Sites/thenestcomfortpg/www.thenestcomfortpg.com/amenities.html	(from https://www.thenestcomfortpg.com/)
17:47:45	23749/23749	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Mar%202023%2012:17:44%20GMT	https://www.thenestcomfortpg.com/availability	C:/My%20Web%20Sites/thenestcomfortpg/www.thenestcomfortpg.com/availability.html	(from https://www.thenestcomfortpg.com/)
17:47:45	19883/19883	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Mar%202023%2012:17:45%20GMT	https://www.thenestcomfortpg.com/accomodation	C:/My%20Web%20Sites/thenestcomfortpg/www.thenestcomfortpg.com/accomodation.html	(from https://www.thenestcomfortpg.com/)
